package,DI,TI,PY,SO,AU,AU_UN,AU1_CO
bibliometrix,10.1016/j.wneu.2019.06.014,INTERNAL CAROTID ARTERY BLEED: A RARE COMPLICATION OF INVASIVE SPHENOIDAL ASPERGILLOSIS,2019,WORLD NEUROSURGERY,JAIN A;GOYAL K;MEHER R;PASSEY JC,MAULANA AZAD MED COLL;ASSOCIATED LOK NAYAK HOSP,INDIA
bibliometrix,10.1016/j.wneu.2019.06.098,STABBING INJURY OF THE CERVICAL SPINAL CORD RESULTING IN COMPLETE LOSS OF BILATERAL PROPRIOCEPTION,2019,WORLD NEUROSURGERY,ENTEZAMI P;RUBINO S;O'BRIEN MW;SPURGAS M;DIRISIO DJ,ALBANY MED CTR,USA
bibliometrix,10.1016/j.wneu.2019.05.257,"A SELF-MADE, REUSABLE, AND ADJUSTABLE DEVICE FOR MAKING BURR HOLE BONE PLUGS: DOING MORE WITH LESS",2019,WORLD NEUROSURGERY,DAYYANI M;ZABIHYAN S,MASHHAD UNIV MED SCI;MASHHAD UNIV MED SCI,IRAN
bibliometrix,10.1016/j.wneu.2019.05.221,INTRACRANIAL EXTRASKELETAL MESENCHYMAL CHONDROSARCOMA: CASE REPORT AND REVIEW OF THE LITERATURE OF REPORTED CASES IN ADULTS AND CHILDREN,2019,WORLD NEUROSURGERY,SHABANI S;KAUSHAL M;KAUFMAN B;KNIPSTEIN J;LAWLOR MW;LEW S;FOY A,MED COLL WISCONSIN;MED COLL WISCONSIN;MED COLL WISCONSIN;MED COLL WISCONSIN,USA
bibliometrix,10.1016/j.wneu.2019.06.101,INTRAOPERATIVE COMPUTED TOMOGRAPHY NAVIGATION-ASSISTED RESECTION OF SYMPTOMATIC INTRAMEDULLARY SPINAL CORD CAVERNOMA: A TECHNICAL NOTE AND CASE REPORT,2019,WORLD NEUROSURGERY,MOLDOVAN K;KONAKONDLA S;BARBER SM;NAKHLA J;FRIDLEY JS;TELFEIAN AE;GOKASLAN ZL;OYELESE AA,BROWN UNIV;NORMAN PRINCE NEUROSCI INST,USA
bibliometrix,10.1016/j.wneu.2019.06.044,CONTRALATERAL MECHANICAL THROMBECTOMY OF PARTIAL DEPLOYED STENT RETRIEVAL FOR ACUTE ANTERIOR INFERIOR CEREBELLAR ARTERY OCCLUSION,2019,WORLD NEUROSURGERY,CHOI BS;LEE H;JIN SC,INJE UNIV,KOREA
bibliometrix,10.1016/j.wneu.2019.05.204,THORACIC MENINGOCELE AND CERVICAL SYRINGOMYELIA TREATED WITH VENTRICULOPERITONEAL SHUNT,2019,WORLD NEUROSURGERY,CLOSE LN;PARK B;WOODROFFE RW;HITCHON PW,UNIV IOWA HOSP AND CLIN,USA
bibliometrix,10.1016/j.wneu.2019.06.106,LARGE EPILEPTOGENIC TYPE IIIB DYSPLASIA: A RADIOLOGICAL AND ANATOMOPATHOLOGICAL CHALLENGE,2019,WORLD NEUROSURGERY,JORIS V;VAZ JGR;LELOTTE J;DUPREIC T;RAFTOPOULOS C,CLIN UNIV ST LUC;CLIN UNIV ST LUC;CLIN UNIV ST LUC,BELGIUM
bibliometrix,10.1016/j.wneu.2019.04.255,ENDOSCOPIC THIRD VENTRICULOSTOMY VERSUS VENTRICULOPERITONEAL SHUNT IN PATIENTS WITH OBSTRUCTIVE HYDROCEPHALUS: META-ANALYSIS OF RANDOMIZED CONTROLLED TRIALS,2019,WORLD NEUROSURGERY,LU L;CHEN HW;WENG ST;XU YM,SHANTOU UNIV,CHINA
bibliometrix,10.1016/j.wneu.2019.06.075,EPIDURAL LIPOMATOSIS AND SYRINGOMYELIA IN ADULTHOOD: CASE REPORT AND LITERATURE REVIEW,2019,WORLD NEUROSURGERY,SAEZ-ALEGRE M;LOPEZ CP;GARCIA JG;FLORES AJP;FEIJOO PG;SANCHEZ CV;GUERRERO AI,HOSP LA PAZ,SPAIN
bibliometrix,10.1016/j.wneu.2019.06.102,ANGIOMATOID FIBROUS HISTIOCYTOMA MIMICKING EOSINOPHILIC GRANULOMA IN A PEDIATRIC PATIENT,2019,WORLD NEUROSURGERY,ZHENG X;HAN FG;LUO L;FENG QQ,SOUTHWEST MED UNIV,CHINA
bibliometrix,10.1016/j.wneu.2019.06.013,STAGE IV NEUROBLASTOMA WITH METASTATIC SPREAD TO THE MANDIBLE IN A YOUNG CHILD: CASE REPORT AND REVIEW OF THE LITERATURE,2019,WORLD NEUROSURGERY,WALDRON MA;HALPERN SL;SIKORSKYJ T;MAZZOLA CA,ATLANTIC HLTH SYST GORYEB CHILDRENS HOSP,USA
bibliometrix,10.1016/j.wneu.2019.06.024,INFLAMMATORY REACTION SECONDARY TO IMMUNE CHECKPOINT INHIBITOR THERAPY MIMICKING A POST-OPERATIVE BRAIN ABSCESS,2019,WORLD NEUROSURGERY,PATEL AR;CONNORS S;WARDAK Z;BRUGAROLAS J;PATEL TR,UNIV TEXAS SOUTHWESTERN MED CTR DALLAS;UNIV TEXAS SOUTHWESTERN MED CTR DALLAS;UNIV TEXAS SOUTHWESTERN MED CTR DALLAS,USA
bibliometrix,10.1016/j.wneu.2019.06.141,INTRASPINAL DEGENERATIVE CYST CAUSING COMPRESSION OF CERVICOMEDULLARY JUNCTION,2019,WORLD NEUROSURGERY,SHARMA S;VAISHYA S;AHLAWAT S;GUPTA RK,FORTIS MEM RES INST;FORTIS MEM RES INST,INDIA
bibliometrix,10.1016/j.wneu.2019.06.116,MYELOMENINGOCELE DEFECT IN THE SETTING OF SEVERE LUMBAR KYPHOSIS,2019,WORLD NEUROSURGERY,SUSARLA SM;HAUPTMAN J;ETTINGER R;SITTLER B;ELLENBOGEN RG,SEATTLE CHILDRENS HOSP;SEATTLE CHILDRENS HOSP,USA
bibliometrix,10.1016/j.wneu.2019.05.177,ACUTE HYDROCEPHALUS RESULTING FROM NEUROMYELITIS OPTICA: A CASE REPORT AND REVIEW OF THE LITERATURE,2019,WORLD NEUROSURGERY,CLOSE LN;ZANATY M;KIRBY P;DLOUHY BJ,UNIV IOWA;UNIV IOWA;UNIV IOWA HOSP AND CLIN;UNIV IOWA,USA
bibliometrix,10.1016/j.wneu.2019.05.251,ACQUISITION OF VOLUMETRIC MODELS OF SKULL BASE ANATOMY USING ENDOSCOPIC ENDONASAL APPROACHES: 3D SCANNING OF DEEP CORRIDORS VIA PHOTOGRAMMETRY,2019,WORLD NEUROSURGERY,KOURNOUTAS I;VIGO V;CHAE R;WANG MH;GURROLA J;ABLA AA;EL-SAYED I;RUBIO RR,UNIV CALIF SAN FRANCISCO;UNIV CALIF SAN FRANCISCO;UNIV CALIF SAN FRANCISCO,USA
bibliometrix,10.1016/j.wneu.2019.06.118,AN AFFORDABLE AND FEASIBLE TECHNIQUE FOR MINIMALLY INVASIVE TUBULAR LUMBAR DISCECTOMY,2019,WORLD NEUROSURGERY,FLORES RE;BELTRAN JQ;OGANDO-RIVAS E,HOSP ST MARIE;HOSP GEN MEXICO CITY;UNIV FLORIDA;UNIV FLORIDA,USA
bibliometrix,10.1016/j.wneu.2019.06.123,DETECTION OF SPINAL DURAL DEFECT IN SUPERFICIAL SIDEROSIS BY INTRAOPERATIVE ULTRASONOGRAPHY,2019,WORLD NEUROSURGERY,MACHINO M;IMAGAMA S;ISHIGURO N,NAGOYA UNIV,JAPAN
bibliometrix,10.1016/j.wneu.2019.06.140,SPONTANEOUS SPINAL EPIDURAL HEMATOMA WITH LUMBAR FACET JOINT DESTRUCTION MIMICKING PIGMENTED VILLONODULAR SYNOVITIS,2019,WORLD NEUROSURGERY,SAKODA R;FUJIHARA R;KOMATSUBARA S;KAGAWA S;YAMAMOTO T,KAGAWA UNIV;KAGAWA UNIV,JAPAN
bibliometrix,10.1016/j.wneu.2019.06.134,HISTORY OF INTEGRAL FIXATION FOR ANTERIOR LUMBAR INTERBODY FUSION (ALIF): THE HARTSHILL HORSESHOE,2019,WORLD NEUROSURGERY,CHOY WJ;ABI-HANNA D;CASSAR LP;HARDCASTLE P;PHAN K;MOBBS RJ,UNIV NEW SOUTH WALES;NEUROSPINE SURG RES GRP NSURG;PRINCE WALES PRIVATE HOSP;PHILIP HARDCASTLE CLIN,AUSTRALIA
bibliometrix,10.1016/j.wneu.2019.05.071,MICROSURGICAL ANATOMY OF THE INSULAR REGION AND OPERCULOINSULAR ASSOCIATION FIBERS AND ITS NEUROSURGICAL APPLICATION,2019,WORLD NEUROSURGERY,PASTOR-ESCARTIN F;GARCIA-CATALAN G;HOLANDA VM;LAHIRISH IAM;QUINTERO RB;NETO MR;QUILIS-QUESADA V;IBAOC KB;DARDER JMG;DE OLIVEIRA E,INST NEUROL SCI ICNE;BENEFICENCIA PORTUGUESA HOSP;BENEFICENCIA PORTUGUESA HOSP;HOSP CLIN UNIV VALENCIA;HOSP UNIV MARQUES VALDECILLA;COLL MED AND SCI;HOSP CLIN UNIV VALENCIA;UNIV VALENCIA,BRAZIL
bibliometrix,10.1016/j.wneu.2019.06.158,HERPES SIMPLEX ENCEPHALITIS INITIALLY ERRONEOUSLY DIAGNOSED AS GLIOMA OF THE CEREBELLUM: CASE REPORT AND LITERATURE REVIEW,2019,WORLD NEUROSURGERY,PANAGOPOULOS D;THEMISTOCLEOUS M;APOSTOLOPOULOU K;SFAKIANOS G,PEDIAT HOSP ATHENS,GREECE
bibliometrix,10.1016/j.wneu.2019.05.220,T-CONFIGURATION HORIZONTAL LOW-PROFILE VISUALIZED INTRALUMINAL SUPPORT (LVIS JR) DEVICE-ASSISTED COILING FOR TREATMENT OF BASILAR TIP ANEURYSMS: A TECHNICAL NOTE,2019,WORLD NEUROSURGERY,DORNBOS D;KHANDPUR U;YOUSSEF PP,OHIO STATE UNIV,USA
bibliometrix,10.1016/j.wneu.2019.06.076,MASSIVE INTRAMEDULLARY HEMORRHAGE AFTER SUBARACHNOID HEMORRHAGE IN PATIENT WITH VERTEBROVERTEBRAL ARTERIOVENOUS FISTULA,2019,WORLD NEUROSURGERY,INOUE T;ENDO T;SATO K;FESLI R;OGAWA Y;FUJIMURA M;MATSUMOTO Y;TOMINAGA T,TOHOKU UNIV;TOHOKU UNIV;TOHOKU UNIV;TOHOKU UNIV;MED PK PRIVATE HOSP,JAPAN
bibliometrix,10.1016/j.wneu.2019.06.099,ATLANTOAXIAL FIXATION AS TREATMENT OF TRIGEMINAL NEURALGIA IN A PATIENT HAVING BASILAR INVAGINATION,2019,WORLD NEUROSURGERY,GOEL A;VAJA T;SHAH A;DANDPAT S;BAKALE N,KEM HOSP AND SETH GS MED COLL;LILAVATI HOSP AND RES CTR,INDIA
bibliometrix,10.1016/j.wneu.2019.06.010,ENDOSCOPIC FOURTH VENTRICULOSTOMY: SUBOCCIPITAL TRANSAQUEDUCTAL APPROACH FOR FENESTRATION OF ISOLATED FOURTH VENTRICLE: CASE REPORT AND TECHNICAL NOTE,2019,WORLD NEUROSURGERY,SAY I;DODSON V;TOMYCZ L;MAZZOLA C,RUTGERS NEW JERSEY MED SCH,USA
bibliometrix,10.1016/j.wneu.2019.06.117,PEDIATRIC RHABDOID MENINGIOMA WITH EXTENSION TO THE HEART: A FIRST CASE REPORT AND LITERATURE REVIEW,2019,WORLD NEUROSURGERY,KHAIRY S;AL-AHMARI AN;SAEED MA;AZZUBI M,MINIST NATL GUARD HLTH AFFAIRS;KING ABDULLAH INT MED RES CTR;KING SAUD BIN ABDULAZIZ UNIV HLTH SCI;KING FAISAL SPECIALIST HOSP AND RES CTR,SAUDI ARABIA
bibliometrix,10.1016/j.wneu.2019.06.062,GENDER REPRESENTATION AT NEUROLOGICAL SURGERY CONFERENCES,2019,WORLD NEUROSURGERY,SILVA N;CERASIELLO S;SEMONCHE A;SOTAYO A;LUIS J;SHAO B;RICHARDSON A;ELOY JA,RUTGERS NEW JERSEY MED SCH;RUTGERS NEW JERSEY MED SCH;RUTGERS STATE UNIV;UNIV MIAMI,USA
bibliometrix,10.1016/j.wneu.2019.05.137,FEMALE NEUROSURGEONS IN EUROPE-ON A PREVAILING GLASS CEILING,2019,WORLD NEUROSURGERY,WOLFERT C;ROHDE V;MIELKE D;HERNANDEZ-DURAN S,GOTTINGEN UNIV HOSP,GERMANY
bibliometrix,10.1016/j.wneu.2019.01.166,CURATIVE EMBOLIZATION OF ARTERIOVENOUS MALFORMATIONS,2019,WORLD NEUROSURGERY,GHALI MGZ;KAN P;BRITZ GW,HOUSTON METHODIST HOSP;BAYLOR COLL MED,USA
bibliometrix,10.1016/j.wneu.2019.05.114,OCULOMOTOR SCHWANNOMAS: A SYSTEMATIC REVIEW AND REPORT OF TWO PEDIATRIC CASES TREATED WITH FRACTIONATED CYBERKNIFE STEREOTACTIC RADIOTHERAPY,2019,WORLD NEUROSURGERY,FADEL HA;EL AHMADIEH TY;PLITT AR;NEELEY OJ;JOHNSON Z;AOUN SG;MOHAMAD O;TIMMERMAN R;WEPRIN BE,WAYNE STATE UNIV;UNIV TEXAS SOUTHWESTERN;UNIV TEXAS SOUTHWESTERN,USA
bibliometrix,10.1016/j.wneu.2019.05.179,THE 100 MOST-CITED ARTICLES ABOUT CONVECTION-ENHANCED DELIVERY TO THE BRAIN: A BIBLIOMETRIC ANALYSIS,2019,WORLD NEUROSURGERY,LU VM;RECHBERGER JS;HIMES BT;DANIELS DJ,MAYO CLIN,USA
bibliometrix,10.1016/j.wneu.2019.05.209,ROLE OF PREOPERATIVE EMBOLIZATION IN CAROTID BODY TUMOR SURGERY: A SYSTEMATIC REVIEW AND META-ANALYSIS,2019,WORLD NEUROSURGERY,TEXAKALIDIS P;CHARISIS N;GIANNOPOULOS S;XENOS D;RANGEL-CASTILLA L;TASSIOPOULOS AK;JABBOUR P;GROSSBERG JA;MACHINIS T,EMORY UNIV;SUNY STONY BROOK;ARISTOTLE UNIV THESSALONIKI;MAYO CLIN;THOMAS JEFFERSON UNIV HOSP;VIRGINIA COMMONWEALTH UNIV,USA
bibliometrix,10.1016/j.wneu.2019.05.148,METHODS AND DEVICES FOR POSTERIOR VENTRICULOPERITONEAL SHUNT PLACEMENT SURGERY: 25 YEARS OF ITERATIVE REFINEMENT,2019,WORLD NEUROSURGERY,ZANATY M;ROA JA;PISCOPO AJ;KRITIKOS ME;TEFERI N;HOWARD MA,UNIV IOWA HOSP AND CLIN,USA
bibliometrix,10.1016/j.wneu.2019.04.105,SUCCESSFUL MANAGEMENT OF A GIANT ANTERIOR SACRAL MENINGOCELE ASSOCIATED WITH LOW-DYSPLASTIC SPONDYLOLISTHESIS FROM A SINGLE POSTERIOR APPROACH: CASE REPORT,2019,WORLD NEUROSURGERY,VANEK P;BENES V,CHARLES UNIV PRAGUE;MIL UNIV HOSP,CZECH REPUBLIC
bibliometrix,10.1016/j.wneu.2019.04.245,THROMBOTIC ANEURYSM OF POSTERIOR INFERIOR CEREBELLAR ARTERY,2019,WORLD NEUROSURGERY,ZHANG HK;DENG G;LIU BH;WANG JM;WANG L;TIAN DF;CHEN QX,WUHAN UNIV,CHINA
bibliometrix,10.1016/j.wneu.2019.06.056,THREE-LEVEL LUMBAR EN BLOC SPONDYLECTOMY WITH THREE-DIMENSIONAL-PRINTED VERTEBRAE RECONSTRUCTION FOR RECURRENT GIANT CELL TUMOR,2019,WORLD NEUROSURGERY,CHIN BZJ;JI T;TANG XD;YANG RL;GUO W,PEKING UNIV;NATL UNIV HLTH SYST,CHINA
bibliometrix,10.1016/j.wneu.2019.05.127,WORKFLOW OPTIMIZATION FOR ISCHEMIC STROKE IN A COMMUNITY-BASED STROKE CENTER,2019,WORLD NEUROSURGERY,AGHAEBRAHIM A;CRANJA MF;AGNOLETTO GJ;AGUILAR-SALINAS P;CORTEZ GM;SANTOS R;MONTEIRO A;CAMP W;DAY J;DELLORSO S;NAVAL N;CHMAYSSANI M;STROMBERG R;RILL MC;SAUVAGEAU E;HANEL R,BAPTIST NEUROL INST;BAPTIST MED CTR,USA
bibliometrix,10.1016/j.wneu.2019.05.157,SYMPTOMATIC CAVERNOUS MALFORMATION PRESENTING WITH SEIZURE WITHOUT HEMORRHAGE: ANALYSIS OF FACTORS INFLUENCING CLINICAL PRESENTATION,2019,WORLD NEUROSURGERY,AGOSTI E;FLEMMING KD;LANZINO G,MAYO CLIN;MAYO CLIN;UNIV BRESCIA,USA
bibliometrix,10.1016/j.wneu.2019.05.249,RADIOGRAPHIC AND HORMONAL REGRESSION IN PROLACTINOMAS: AN ANALYSIS OF TREATMENT FAILURE,2019,WORLD NEUROSURGERY,AKINDURO OO;LU VM;IZZO A;DE BIASE G;VILANILAM G;VAN GOMPEL JJ;BERNET V;DONALDSON A;OLOMU O;MEYER FB;QUINONES-HINOJOSA A;CHAICHANA KL,MAYO CLIN;MAYO CLIN;MAYO CLIN;MAYO CLIN;CATHOLIC UNIV,USA
bibliometrix,10.1016/j.wneu.2019.05.218,ASSESSING THE EFFECTIVENESS OF SYSTEMIC THERAPY AFTER STEREOTACTIC RADIOSURGERY ON CANCER RECURRENCE AND ALL-CAUSE MORTALITY,2019,WORLD NEUROSURGERY,AL-KHINDI T;SHEN CJ;PENG LK;REDMOND KJ;LIM M;KLEINBERG LR;BETTEGOWDA C,JOHNS HOPKINS UNIV;JOHNS HOPKINS UNIV;UNIV N CAROLINA,USA
bibliometrix,10.1016/j.wneu.2019.05.212,A BIBLIOMETRIC ANALYSIS OF THE LATIN AMERICAN RESEARCH ON STROKE 2003-2017,2019,WORLD NEUROSURGERY,ALARCON-RUIZ CA;DIAZ-BARRERA ME;VERA-MONGE VA;ALVA-DIAZ C;METCALF T,UNIV SAN IGNACIO LOYOLA;UNIV NACL TRUJIL SOCEMUNT;UNIV NACL TRUJILLO;UNIV COMPLUTENSE MADRID;HOSP MELILLA;HOSP DANIEL ALCIDES CARRION;UNIV CIENT SUR;RED EFICACIA CLIN AND SANITARIA REDECS,PERU
bibliometrix,10.1016/j.wneu.2019.06.057,"VIRTUAL REALITY-BASED EVALUATION OF SURGICAL PLANNING AND OUTCOME OF MONOSEGMENTAL, UNILATERAL CERVICAL FORAMINAL STENOSIS",2019,WORLD NEUROSURGERY,ALSOFY SZ;STROOP R;FUSEK I;SARAVIA HW;SAKELLAROPOULOU I;YAVUZ M;EWELT C;NAKAMURA M;FORTMANN T,WESTFALISCHE WILHELMS UNIV MUNSTER;WESTFALISCHE WILHELMS UNIV MUNSTER;UNIV HOSP MUNSTER;WITTEN HERDECKE UNIV,GERMANY
bibliometrix,10.1016/j.wneu.2019.06.037,IS GROSS TOTAL RESECTION REASONABLE IN ADULTS WITH CRANIOPHARYNGIOMAS WITH HYPOTHALAMIC INVOLVEMENT?,2019,WORLD NEUROSURGERY,APRA C;ENACHESCU C;LAPRAS V;RAVEROT G;JOUANNEAU E,HOSP CIVILS LYON;SORBONNE UNIV;BRAIN AND SPINE INST;CTR HOSP LYON SUD;CTR HOSP LYON SUD;HOSP CIVILS LYON;SIGNALING METAB AND TUMOR PROGRESS;UNIV LYON,FRANCE
bibliometrix,10.1016/j.wneu.2019.04.139,MICROSURGICAL ANATOMY AND APPROACHES TO THE CEREBRAL CENTRAL CORE,2019,WORLD NEUROSURGERY,BALCIONCINI M;CAMPERO A;CRUZ JCP;ROCLDLE R;PARRAGA R;GONZALEZ FJS;FORTTE M;LOPEZ PG,SAN FERNANDO HOSP;UNIV BUENOS AIRES;PADILLA HOSP;AUTONOMOUS NATL UNIV MEXICO;UNIV BUENOS AIRES;HOSP UNIVALLE;INST NEUROL SCI;UNIV BUENOS AIRES;CLIN CUYO;INTERZONAL SPECIALIZED CHILDRENS HOSP;BUENOS AIRES;ARGENTINA.;HOSP GEN ALICANTE,ARGENTINA
bibliometrix,10.1016/j.wneu.2019.05.052,REPAIR OF CRANIAL BONE DEFECTS IN CHILDREN USING SYNTHETIC HYDROXYAPATITE CRANIOPLASTY (CUSTOMBONE),2019,WORLD NEUROSURGERY,BEURIAT PA;LOHKAMP LN;SZATHMARI A;ROUSSELLE C;SABATIER I;DI ROCCO F;MOTTOLESE C,NOTREPORTED,FRANCE
bibliometrix,10.1016/j.wneu.2019.05.056,"VESTIBULAR SCHWANNOMA RESECTION IN A CONSECUTIVE SERIES OF 502 CASES VIA THE RETROSIGMOID APPROACH: TECHNICAL ASPECTS, COMPLICATIONS, AND FUNCTIONAL OUTCOME",2019,WORLD NEUROSURGERY,BREUN M;NICKL R;PEREZ J;HAGEN R;LOHR M;VINCE G;TRAUTNER H;ERNESTUS RI;MATTHIES C,UNIV HOSP WURZBURG;UNIV HOSP WURZBURG;UNIV HOSP WURZBURG,GERMANY
bibliometrix,10.1016/j.wneu.2019.05.232,RADICAL INTRACAPSULAR DISSECTION TECHNIQUE FOR DUMBBELL-SHAPED SPINAL SCHWANNOMA WITH INTRADURAL AND EXTRADURAL COMPONENTS,2019,WORLD NEUROSURGERY,CHANG HS;BABA T;MATSUMAE M,TOKAI UNIV,JAPAN
bibliometrix,10.1016/j.wneu.2019.05.080,RETROSPECTIVE STUDY ON ACCURACY OF INTRAOPERATIVE FROZEN SECTION BIOPSY IN SPINAL TUMORS,2019,WORLD NEUROSURGERY,CHANG KW;NOH SH;PARK JM;CHO YE;CHIN DK,YONSEI UNIV,KOREA
bibliometrix,10.1016/j.wneu.2019.05.196,Y TECHNICAL DESCRIPTION OF MINIMALLY INVASIVE EXTRADURAL ANTERIOR CLINOIDECTOMY AND OPTIC NERVE DECOMPRESSION. STUDY OF FEASIBILITY AND PROOF OF CONCEPT,2019,WORLD NEUROSURGERY,CHIARULLO M;MURA J;RUBINO P;RABELO NN;MARTINEZ-PEREZ R;FIGUEIREDO EG;RHOTON A,UNIV FLORIDA;INST NEUROSURG;UNIV CHILE;EL CRUCE HOSP;UNIV SAO PAULO;OHIO STATE UNIV,BRAZIL
bibliometrix,10.1016/j.wneu.2019.05.130,COMPARISON OF ANTERIOR APPROACH AND POSTERIOR APPROACH TO INSTRUMENTED INTERBODY FUSION FOR SPONDYLOLISTHESIS: A META-ANALYSIS,2019,WORLD NEUROSURGERY,CHO JY;GOH TS;SON SM;KIM DS;LEE JS,BUMIN HOSP HAEUNDAE;PUSAN NATL UNIV HOSP;PUSAN NATL UNIV,KOREA
bibliometrix,10.1016/j.wneu.2019.05.216,MAKING MICROGUIDEWIRE LOOP FACILITATES NAVIGATION THROUGH TORTUOUS OR ABRUPTLY ANGULATED HEAD AND NECK VEINS TO ACCESS CAVERNOUS SINUS DURAL ARTERIOVENOUS FISTULAS,2019,WORLD NEUROSURGERY,CHOI JH;SHIN YS;KIM BS,CATHOLIC UNIV KOREA;CATHOLIC UNIV KOREA,KOREA
bibliometrix,10.1016/j.wneu.2019.06.038,DEVELOPMENT OF A NOVEL 3D PRINTED PHANTOM FOR TEACHING NEUROSURGICAL TRAINEES THE FREEHAND TECHNIQUE OF C2 LAMINAR SCREW PLACEMENT,2019,WORLD NEUROSURGERY,CLIFTON W;NOTTMEIER E;EDWARDS S;DAMON A;DOVE C;REFAEY K;PICHELMANN M,MAYO CLIN;MAYO CLIN,USA
bibliometrix,10.1016/j.wneu.2019.05.132,RARE THYROID TRANSCRIPTION FACTOR 1-POSITIVE TUMORS OF THE SELLAR REGION: BARROW NEUROLOGICAL INSTITUTE RETROSPECTIVE CASE SERIES,2019,WORLD NEUROSURGERY,COLE TS;POTLA S;SARRIS CE;PRZYBYLOWSKI CJ;BARANOSKI JF;MOONEY MA;BARRANCO FD;WHITE WL;ESCHBACHER JM;LITTLE AS,BARROW NEUROL INST,USA
bibliometrix,10.1016/j.wneu.2019.05.125,COMMON PRACTICE IN THE MANAGEMENT OF DURAL CLOSURE: AN ITALIAN QUESTIONNAIRE,2019,WORLD NEUROSURGERY,D'AVELLA E;FAZZOLARI B;SCHIARITI M;DELITALA A;FERROLI P;CAPPABIANCA P;SERVADEI F,UNIV NAPOLI FEDERICO II;HOSP SAN CAMILLO FORLANINI;FDN IRCCS IST NEUROL C FIESTA;UNIV AND RES HOSP,ITALY
bibliometrix,10.1016/j.wneu.2019.06.041,ELEVATED LACTATE DEHYDROGENASE LEVEL PREDICTS POSTOPERATIVE PNEUMONIA IN PATIENTS WITH ANEURYSMAL SUBARACHNOID HEMORRHAGE,2019,WORLD NEUROSURGERY,DING CY;PENG L;LIN YX;YU LH;WANG DL;KANG DZ,FUJIAN MED UNIV,CHINA
bibliometrix,10.1016/j.wneu.2019.05.200,PINEAL CYST WITHOUT HYDROCEPHALUS: CLINICAL PRESENTATION AND POSTOPERATIVE CLINICAL COURSE AFTER INFRATENTORIAL SUPRACEREBELLAR RESECTION,2019,WORLD NEUROSURGERY,EL DAMATY A;FLECK S;MATTHES M;BALDAUF J;SCHROEDER HWS,HEIDELBERG UNIV HOSP;CAIRO UNIV;GREIFSWALD UNIV MED,EGYPT
bibliometrix,10.1016/j.wneu.2019.05.135,REDUCED INFLUENCE OF AFFECTIVE DISORDERS ON 6-WEEK AND 3-MONTH NARCOTIC REFILLS AFTER PRIMARY COMPLEX SPINAL FUSIONS FOR ADULT DEFORMITY CORRECTION: A SINGLE-INSTITUTIONAL STUDY,2019,WORLD NEUROSURGERY,ELSAMADICY AA;CHARALAMBOUS L;ADIF SM;DRYSDALE N;LEE M;KOO AB;CHOUAIRI F;KUNDISHORA AJ;CAMARA-QUINTANA J;QURESHI T;KOLB L;LAURANS M;ABBED K;KARIKARI IO,YALE UNIV;DUKE UNIV,USA
bibliometrix,10.1016/j.wneu.2019.06.054,THE EFFECTIVENESS OF LUMBAR DRAINAGE IN THE MANAGEMENT OF DELAYED OR RECURRENT CEREBROSPINAL FLUID LEAKS: A RETROSPECTIVE CASE SERIES IN A SINGLE CENTER,2019,WORLD NEUROSURGERY,FAN SM;CHEN YX;CAO Y;LIU LX;LIU FJ;ZHANG CW;ZHOU LX,SICHUAN UNIV,CHINA
bibliometrix,10.1016/j.wneu.2019.05.139,ESTABLISHMENT AND IMPLEMENTATION OF AN ENHANCED RECOVERY AFTER SURGERY (ERAS) PATHWAY TAILORED FOR MINIMALLY INVASIVE TRANSFORAMINAL LUMBAR INTERBODY FUSION SURGERY,2019,WORLD NEUROSURGERY,FENG CC;ZHANG YQ;CHONG FL;YANG MH;LIU C;LIU LBX;HUANG C;HUANG C;FENG XQ;WANG X;CHU TW;ZHOU Y;HUANG B,THIRD MIL MED UNIV;THIRD MIL MED UNIV;THIRD MIL MED UNIV,CHINA
bibliometrix,10.1016/j.wneu.2019.05.225,MOYAMOYA-RELATED STROKE RISK DURING PREGNANCY: AN EVIDENCE-BASED REAPPRAISAL,2019,WORLD NEUROSURGERY,FLUSS R;LIGAS BA;CHAN AW;ELLIS JA;ORTIZ RA;LANGER DJ;RAHME R,ALBERT EINSTEIN COLL MED;ZUCKER SCH MED HOFSTRA NORTHWELL;SCH MED,USA
bibliometrix,10.1016/j.wneu.2019.04.191,PHASE-CONTRAST MAGNETIC RESONANCE IMAGING ANALYSIS OF CEREBRAL HYPERPERFUSION SYNDROME AFTER SURGERY IN ADULT PATIENTS WITH MOYAMOYA DISEASE,2019,WORLD NEUROSURGERY,GAO F;ZHAO W;ZHENG Y;LI SH;LIN GW;JI M;DUAN Y;LI J;HUA YQ,FUDAN UNIV;FUDAN UNIV,CHINA
bibliometrix,10.1016/j.wneu.2019.05.253,SURGERY FOR CLINOIDAL MENINGIOMAS: CASE SERIES AND META-ANALYSIS OF OUTCOMES AND COMPLICATIONS,2019,WORLD NEUROSURGERY,GIAMMATTEI L;STARNONI D;LEVIVIER M;MESSERER M;DANIEL RT,LAUSANNE UNIV HOSP CHUV;LAUSANNE UNIV HOSP CHUV;UNIV LAUSANNE,SWITZERLAND
